Timestamp,Log Type ,  Actor  ,  Interface Mode  ,Indoor Temp (°C),Outdoor Temp (°C),Action,Energy (kWh),Fee (RM),PMV,Latency (ms),Indoor Humidity (%),Outdoor Humidity (%),AI Setpoint  (°C),,
30/04/2026 20:28:07,SYSTEM,BOOT,PI_HARDWARE,24,24,--- Raspberry Pi AI Master Started ---,15.7886,3.4419,-0.77,-,50,50,-,,
30/04/2026 20:28:10,ACTION,LSTM_AI,PI_HARDWARE,30.14,24,Set AC Fan to HIGH & Peltier ON,15.7886,3.4419,+3.00,413.2,50,50,24,,
30/04/2026 20:29:08,ENVIRONMENT,Sensors,PI_HARDWARE,29.09,30.46,-,15.8051,3.4455,+1.30,-,65.64,63.27,-,,
30/04/2026 20:30:08,ENVIRONMENT,Sensors,PI_HARDWARE,28.33,30.06,-,15.8219,3.4492,+1.00,-,65.5,62.3,-,,
30/04/2026 20:31:08,ENVIRONMENT,Sensors,PI_HARDWARE,27.89,29.69,-,15.8386,3.4528,+0.82,-,64.78,61.17,-,,
30/04/2026 20:32:08,ENVIRONMENT,Sensors,PI_HARDWARE,27.52,29.36,-,15.8554,3.4565,+0.68,-,64.26,60.25,-,,
30/04/2026 20:33:08,ENVIRONMENT,Sensors,PI_HARDWARE,27.28,29.07,-,15.8721,3.4601,+0.59,-,64.5,60.43,-,,
30/04/2026 20:34:08,ENVIRONMENT,Sensors,PI_HARDWARE,27.2,28.9,-,15.8889,3.4638,+0.55,-,64.27,60.31,-,,
30/04/2026 20:34:35,ACTION,USER,PI_HARDWARE,27.2,28.9,Set STATUS to OFF,15.8962,3.4654,+0.55,-,64.27,60.31,-,,
30/04/2026 20:35:08,ENVIRONMENT,Sensors,PI_HARDWARE,26.7,28.52,-,15.9057,3.4674,+0.36,-,63.55,59.15,-,,
30/04/2026 20:36:08,ENVIRONMENT,Sensors,PI_HARDWARE,26.44,28.35,-,15.9224,3.4711,+0.25,-,62.93,58.46,-,,
30/04/2026 20:37:09,ENVIRONMENT,Sensors,PI_HARDWARE,26.17,28.11,-,15.9392,3.4747,+0.15,-,62.49,57.7,-,,
30/04/2026 20:37:46,ACTION,USER,PI_HARDWARE,26.11,28.09,Set STATUS to OFF,15.9493,3.4769,+0.12,-,62.41,57.66,-,,
30/04/2026 20:37:52,ACTION,LSTM_AI,PI_HARDWARE,25.96,27.96,Set AC Fan to MEDIUM & Peltier ON,15.9509,3.4773,+0.06,114.7,62.35,57.28,24,,
30/04/2026 20:38:08,ENVIRONMENT,Sensors,PI_HARDWARE,25.94,27.97,-,15.956,3.4784,+0.05,-,61.95,57.16,-,,
30/04/2026 20:38:28,ACTION,LSTM_AI,PI_HARDWARE,26.01,27.84,Set AC Fan to HIGH & Peltier ON,15.961,3.4795,+0.08,113.8,61.38,57.04,24,,
30/04/2026 20:38:37,ACTION,LSTM_AI,PI_HARDWARE,26,27.83,Set AC Fan to MEDIUM & Peltier ON,15.9638,3.4801,+0.07,116.5,61.39,56.83,24,,
30/04/2026 20:39:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.97,27.71,-,15.973,3.4821,+0.06,-,60.99,56.7,-,,
30/04/2026 20:40:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.94,27.67,-,15.9898,3.4858,+0.04,-,60.72,56.55,-,,
30/04/2026 20:40:24,ACTION,USER,PI_HARDWARE,25.94,27.67,Set STATUS to OFF,15.9937,3.4866,+0.04,-,60.72,56.55,-,,
30/04/2026 20:40:25,ACTION,LSTM_AI,PI_HARDWARE,25.8,27.67,Set AC Fan to LOW & Peltier OFF,15.9937,3.4866,-0.01,112.7,60.72,56.55,26.66,,
30/04/2026 20:41:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.69,27.41,-,15.9938,3.4866,-0.03,-,63.05,55.88,-,,
30/04/2026 20:41:21,ACTION,LSTM_AI,PI_HARDWARE,25.86,27.38,Set AC Fan to MEDIUM & Peltier ON,15.9938,3.4866,+0.03,114.2,62.62,55.78,24,,
30/04/2026 20:42:04,ACTION,USER,PI_HARDWARE,25.86,27.41,Set STATUS to OFF,16.0061,3.4893,+0.03,-,62.47,55.79,-,,
30/04/2026 20:42:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.87,27.31,-,16.0077,3.4897,+0.00,-,59.14,55.2,-,,
30/04/2026 20:42:20,ACTION,LSTM_AI,PI_HARDWARE,25.75,27.28,Set AC Fan to LOW & Peltier OFF,16.01,3.4902,-0.05,114.3,59.11,55.18,26.67,,
30/04/2026 20:42:47,ACTION,LSTM_AI,PI_HARDWARE,25.82,27.22,Set AC Fan to MEDIUM & Peltier ON,16.01,3.4902,-0.01,113.8,59.95,55.05,24,,
30/04/2026 20:43:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.91,27.19,-,16.0167,3.4916,+0.01,-,58.78,54.84,-,,
30/04/2026 20:43:26,ACTION,LSTM_AI,PI_HARDWARE,25.79,27.16,Set AC Fan to LOW & Peltier OFF,16.0206,3.4925,-0.04,114.1,58.41,54.77,26.66,,
30/04/2026 20:43:41,ACTION,LSTM_AI,PI_HARDWARE,25.81,27.15,Set AC Fan to MEDIUM & Peltier ON,16.0207,3.4925,-0.02,113.4,58.61,54.63,24,,
30/04/2026 20:44:05,ACTION,LSTM_AI,PI_HARDWARE,25.77,27.11,Set AC Fan to LOW & Peltier OFF,16.0274,3.494,-0.04,114.6,58.25,54.54,26.66,,
30/04/2026 20:44:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.76,27.08,-,16.0274,3.494,-0.05,-,58.11,54.43,-,,
30/04/2026 20:44:32,ACTION,LSTM_AI,PI_HARDWARE,25.82,27.05,Set AC Fan to MEDIUM & Peltier ON,16.0274,3.494,-0.03,114.2,58.36,54.38,24,,
30/04/2026 20:45:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.85,26.98,-,16.0386,3.4964,-0.02,-,57.2,54.07,-,,
30/04/2026 20:45:20,ACTION,LSTM_AI,PI_HARDWARE,25.71,27.01,Set AC Fan to LOW & Peltier OFF,16.0408,3.4969,-0.07,113.7,57.22,53.99,26.66,,
30/04/2026 20:46:05,ACTION,LSTM_AI,PI_HARDWARE,25.82,26.93,Set AC Fan to MEDIUM & Peltier ON,16.0409,3.4969,-0.04,114.5,57.04,53.72,24,,
30/04/2026 20:46:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.85,26.93,-,16.0425,3.4973,-0.03,-,56.77,53.72,-,,
30/04/2026 20:46:50,ACTION,LSTM_AI,PI_HARDWARE,25.77,26.83,Set AC Fan to LOW & Peltier OFF,16.0532,3.4996,-0.06,114.7,56.04,53.49,26.66,,
30/04/2026 20:47:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.79,26.8,-,16.0532,3.4996,-0.06,-,56.01,53.49,-,,
30/04/2026 20:47:23,ACTION,LSTM_AI,PI_HARDWARE,25.8,26.8,Set AC Fan to MEDIUM & Peltier ON,16.0532,3.4996,-0.05,113.5,55.84,53.38,24,,
30/04/2026 20:47:59,ACTION,LSTM_AI,PI_HARDWARE,25.79,26.73,Set AC Fan to LOW & Peltier OFF,16.0633,3.5018,-0.06,114.2,55.38,53.18,26.66,,
30/04/2026 20:48:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.76,26.72,-,16.0633,3.5018,-0.07,-,55.43,53.24,-,,
30/04/2026 20:48:38,ACTION,LSTM_AI,PI_HARDWARE,25.81,26.64,Set AC Fan to MEDIUM & Peltier ON,16.0633,3.5018,-0.06,111.3,55.19,53.05,24,,
30/04/2026 20:48:57,ACTION,USER,PI_HARDWARE,25.91,26.63,Set STATUS to OFF,16.0689,3.503,-0.02,-,54.87,53.05,-,,
30/04/2026 20:49:07,ACTION,USER,PI_HARDWARE,25.94,26.6,Set STATUS to OFF,16.0717,3.5036,-0.01,-,54.53,53.04,-,,
30/04/2026 20:49:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.94,26.6,-,16.0728,3.5039,-0.01,-,54.51,52.98,-,,
30/04/2026 20:49:29,ACTION,LSTM_AI,PI_HARDWARE,25.73,26.57,Set AC Fan to LOW & Peltier OFF,16.0778,3.505,-0.09,112.4,54.99,52.98,26.66,,
30/04/2026 20:50:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.0779,3.505,-0.12,-,55.16,52.89,-,,
30/04/2026 20:51:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.078,3.505,-0.12,-,55.16,52.89,-,,
30/04/2026 20:52:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.0781,3.505,-0.12,-,55.16,52.89,-,,
30/04/2026 20:53:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.0782,3.505,-0.12,-,55.16,52.89,-,,
30/04/2026 20:54:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.0782,3.5051,-0.12,-,55.16,52.89,-,,
30/04/2026 20:55:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.0783,3.5051,-0.12,-,55.16,52.89,-,,
30/04/2026 20:56:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.0784,3.5051,-0.12,-,55.16,52.89,-,,
30/04/2026 20:57:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.0785,3.5051,-0.12,-,55.16,52.89,-,,
30/04/2026 20:58:10,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.0786,3.5051,-0.12,-,55.16,52.89,-,,
30/04/2026 20:59:12,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.0787,3.5051,-0.12,-,55.16,52.89,-,,
30/04/2026 21:00:12,ENVIRONMENT,Sensors,PI_HARDWARE,25.62,26.52,-,16.0787,3.5052,-0.12,-,55.16,52.89,-,,
30/04/2026 21:00:30,ACTION,USER,PI_HARDWARE,25.62,26.52,Set STATUS to OFF,16.0788,3.5052,-0.12,-,55.16,52.89,-,,
30/04/2026 21:00:36,ACTION,LSTM_AI,PI_HARDWARE,25.91,25.91,Set AC Fan to MEDIUM & Peltier ON,16.0788,3.5052,-0.05,113.4,51.66,51.87,24,,
30/04/2026 21:01:06,ACTION,LSTM_AI,PI_HARDWARE,25.72,25.88,Set AC Fan to LOW & Peltier OFF,16.0872,3.507,-0.12,115.1,52.12,51.86,26.66,,
30/04/2026 21:01:12,ENVIRONMENT,Sensors,PI_HARDWARE,25.66,25.88,-,16.0872,3.507,-0.14,-,52.48,51.9,-,,
30/04/2026 21:02:13,ENVIRONMENT,Sensors,PI_HARDWARE,25.54,25.88,-,16.0872,3.507,-0.18,-,52.38,51.77,-,,
30/04/2026 21:03:16,ENVIRONMENT,Sensors,PI_HARDWARE,25.76,25.85,-,16.0873,3.507,-0.1,-,51.73,51.63,-,,
30/04/2026 21:03:31,ACTION,LSTM_AI,PI_HARDWARE,25.8,25.83,Set AC Fan to MEDIUM & Peltier ON,16.0874,3.507,-0.09,113,51.58,51.56,24,,
30/04/2026 21:04:12,ENVIRONMENT,Sensors,PI_HARDWARE,25.89,25.84,-,16.0991,3.5096,-0.06,-,51.65,52.64,-,,
30/04/2026 21:04:14,ACTION,LSTM_AI,PI_HARDWARE,25.8,25.84,Set AC Fan to LOW & Peltier OFF,16.0996,3.5097,-0.09,107.3,51.65,52.64,26.66,,
30/04/2026 21:04:14,ACTION,USER,PI_HARDWARE,25.89,25.84,Set STATUS to OFF,16.0996,3.5097,-0.06,-,51.65,52.64,-,,
30/04/2026 21:04:49,ACTION,USER,PI_HARDWARE,25.47,25.84,Set STATUS to OFF,16.0997,3.5097,-0.19,-,54.68,53.21,-,,
30/04/2026 21:05:12,ENVIRONMENT,Sensors,PI_HARDWARE,25.41,25.84,-,16.0997,3.5097,-0.21,-,55,53.4,-,,
30/04/2026 21:05:12,ACTION,USER,PI_HARDWARE,25.41,25.84,Set STATUS to OFF,16.0997,3.5097,-0.21,-,55,53.4,-,,
30/04/2026 21:05:52,ACTION,USER,PI_HARDWARE,25.59,25.84,Set STATUS to OFF,16.0998,3.5098,-0.15,-,53.83,53.18,-,,
30/04/2026 21:06:04,ACTION,LSTM_AI,PI_HARDWARE,25.83,25.84,Set AC Fan to MEDIUM & Peltier ON,16.0998,3.5098,-0.07,118.5,53.1,52.97,24,,
30/04/2026 21:06:13,ENVIRONMENT,Sensors,PI_HARDWARE,25.95,25.85,-,16.1032,3.5105,-0.02,-,52.82,52.92,-,,
30/04/2026 21:06:18,ACTION,LSTM_AI,PI_HARDWARE,26,25.85,Set AC Fan to HIGH & Peltier ON,16.1043,3.5107,-0.01,119.9,52.77,52.92,24,,
30/04/2026 21:06:30,ACTION,LSTM_AI,PI_HARDWARE,25.96,25.83,Set AC Fan to MEDIUM & Peltier ON,16.1076,3.5115,-0.02,120.5,52.72,52.93,24,,
30/04/2026 21:06:48,ACTION,LSTM_AI,PI_HARDWARE,25.72,25.84,Set AC Fan to LOW & Peltier OFF,16.1127,3.5126,-0.11,117.5,52.97,52.98,26.66,,
30/04/2026 21:07:12,ENVIRONMENT,Sensors,PI_HARDWARE,25.57,25.84,-,16.1127,3.5126,-0.16,-,53.41,52.79,-,,
30/04/2026 21:07:25,ACTION,USER,PI_HARDWARE,25.57,25.84,Set STATUS to OFF,16.1127,3.5126,-0.16,-,53.41,52.79,-,,
30/04/2026 21:08:14,ENVIRONMENT,Sensors,PI_HARDWARE,25.77,25.81,-,16.1128,3.5126,-0.09,-,52.68,52.36,-,,
30/04/2026 21:08:19,ACTION,LSTM_AI,PI_HARDWARE,25.81,25.83,Set AC Fan to MEDIUM & Peltier ON,16.1128,3.5126,-0.08,107.5,52.6,52.36,24,,
30/04/2026 21:08:36,ACTION,LSTM_AI,PI_HARDWARE,26.03,25.78,Set AC Fan to HIGH & Peltier ON,16.1178,3.5137,0,113.1,51.95,52.33,24,,
30/04/2026 21:09:12,ACTION,LSTM_AI,PI_HARDWARE,25.86,25.78,Set AC Fan to MEDIUM & Peltier ON,16.1268,3.5156,-0.07,114.6,51.9,52.27,24,,
30/04/2026 21:09:12,ACTION,USER,PI_HARDWARE,26.02,25.78,Set STATUS to OFF,16.1268,3.5156,-0.01,-,51.9,52.27,-,,
30/04/2026 21:09:12,ACTION,LSTM_AI,PI_HARDWARE,25.7,25.78,Set AC Fan to LOW & Peltier OFF,16.1279,3.5159,-0.11,107.5,53.35,52.27,26.66,,
30/04/2026 21:09:17,ENVIRONMENT,Sensors,PI_HARDWARE,25.7,25.78,-,16.1279,3.5159,-0.11,-,53.37,52.24,-,,
30/04/2026 21:10:13,ENVIRONMENT,Sensors,PI_HARDWARE,25.6,25.78,-,16.128,3.5159,-0.16,-,52.09,51.82,-,,
30/04/2026 21:10:39,ACTION,LSTM_AI,PI_HARDWARE,25.83,25.76,Set AC Fan to MEDIUM & Peltier ON,16.128,3.5159,-0.08,113.2,51.56,51.62,24,,
30/04/2026 21:11:04,ACTION,USER,PI_HARDWARE,25.98,25.74,Set STATUS to OFF,16.1356,3.5176,-0.02,-,51.59,51.59,-,,
30/04/2026 21:11:11,ACTION,LSTM_AI,PI_HARDWARE,25.71,25.76,Set AC Fan to LOW & Peltier OFF,16.1372,3.5179,-0.12,106.9,51.83,51.54,26.66,,
30/04/2026 21:11:15,ENVIRONMENT,Sensors,PI_HARDWARE,25.58,25.76,-,16.1372,3.5179,-0.17,-,52.14,51.55,-,,
30/04/2026 21:11:49,ACTION,USER,PI_HARDWARE,25.41,25.76,Set STATUS to OFF,16.1373,3.5179,-0.22,-,53.1,51.57,-,,
30/04/2026 21:12:15,ENVIRONMENT,Sensors,PI_HARDWARE,25.51,25.76,-,16.1373,3.5179,-0.19,-,52.57,51.37,-,,
30/04/2026 21:12:34,ACTION,USER,PI_HARDWARE,25.54,25.76,Set STATUS to OFF,16.1374,3.5179,-0.18,-,52.37,51.31,-,,
30/04/2026 21:12:49,ACTION,LSTM_AI,PI_HARDWARE,25.82,25.76,Set AC Fan to MEDIUM & Peltier ON,16.1374,3.5179,-0.09,112.9,51.04,51.02,24,,
30/04/2026 21:13:04,ACTION,LSTM_AI,PI_HARDWARE,26,25.74,Set AC Fan to HIGH & Peltier ON,16.1413,3.5188,-0.03,111.5,50.52,50.93,24,,
30/04/2026 21:13:14,ENVIRONMENT,Sensors,PI_HARDWARE,26.13,25.77,-,16.1446,3.5195,+0.02,-,50.4,50.94,-,,
30/04/2026 21:13:31,ACTION,LSTM_AI,PI_HARDWARE,25.94,25.71,Set AC Fan to MEDIUM & Peltier ON,16.1491,3.5205,-0.05,115.1,50.47,50.91,24,,
30/04/2026 21:14:15,ENVIRONMENT,Sensors,PI_HARDWARE,25.94,25.71,-,16.1614,3.5232,-0.05,-,50.47,50.9,-,,
30/04/2026 21:14:18,ACTION,USER,PI_HARDWARE,25.94,25.71,Set STATUS to OFF,16.162,3.5233,-0.05,-,50.47,50.9,-,,
30/04/2026 21:14:21,ACTION,LSTM_AI,PI_HARDWARE,25.64,25.7,Set AC Fan to LOW & Peltier OFF,16.1631,3.5236,-0.14,113.4,52.56,50.94,26.66,,
30/04/2026 21:15:15,ENVIRONMENT,Sensors,PI_HARDWARE,25.04,25.71,-,16.1632,3.5236,-0.37,-,52.06,50.6,-,,
30/04/2026 21:15:50,SYSTEM,SHUTDOWN,PI_HARDWARE,25.43,25.67,Master Script Stopped Manually,16.1632,3.5236,-0.23,-,51.03,50.44,-,,
30/04/2026 21:17:14,SYSTEM,BOOT,PI_HARDWARE,24,24,--- Raspberry Pi AI Master Started ---,16.1632,3.5236,-0.77,-,50,50,-,,
30/04/2026 21:17:15,ACTION,LSTM_AI,PI_HARDWARE,25.78,24,Set AC Fan to LOW & Peltier OFF,16.1632,3.5236,-0.11,131.9,50,50,26.69,,
30/04/2026 21:17:26,ACTION,LSTM_AI,PI_HARDWARE,25.8,25.51,Set AC Fan to MEDIUM & Peltier ON,16.1632,3.5236,-0.1,107.2,50.02,50.62,24,,
30/04/2026 21:17:59,ACTION,LSTM_AI,PI_HARDWARE,25.77,25.46,Set AC Fan to LOW & Peltier OFF,16.1722,3.5255,-0.11,113,49.99,50.65,26.67,,
30/04/2026 21:18:15,ENVIRONMENT,Sensors,PI_HARDWARE,25.63,25.45,-,16.1722,3.5255,-0.16,-,50.52,50.77,-,,
30/04/2026 21:19:14,ENVIRONMENT,Sensors,PI_HARDWARE,25.64,25.43,-,16.1723,3.5256,-0.16,-,49.95,50.57,-,,
30/04/2026 21:19:48,ACTION,LSTM_AI,PI_HARDWARE,25.81,25.4,Set AC Fan to MEDIUM & Peltier ON,16.1723,3.5256,-0.11,114.5,49.55,50.45,24,,
30/04/2026 21:20:15,ENVIRONMENT,Sensors,PI_HARDWARE,25.85,25.38,-,16.1801,3.5273,-0.09,-,49.44,50.3,-,,
30/04/2026 21:20:18,ACTION,LSTM_AI,PI_HARDWARE,25.78,25.38,Set AC Fan to LOW & Peltier OFF,16.1807,3.5274,-0.12,113.1,49.62,50.3,26.66,,
30/04/2026 21:21:17,ENVIRONMENT,Sensors,PI_HARDWARE,25.54,25.33,-,16.1808,3.5274,-0.2,-,49.81,50.4,-,,
30/04/2026 21:22:14,ENVIRONMENT,Sensors,PI_HARDWARE,25.54,25.33,-,16.1809,3.5274,-0.2,-,49.81,50.4,-,,
30/04/2026 21:22:48,ACTION,USER,PI_HARDWARE,25.54,25.33,Set STATUS to OFF,16.1809,3.5274,-0.2,-,49.81,50.4,-,,
30/04/2026 21:22:54,ACTION,LSTM_AI,PI_HARDWARE,25.83,25.28,Set AC Fan to MEDIUM & Peltier ON,16.1809,3.5274,-0.1,113.6,49.17,50.34,24,,
30/04/2026 21:23:14,ENVIRONMENT,Sensors,PI_HARDWARE,25.96,25.28,-,16.1871,3.5288,-0.05,-,48.93,50.32,-,,
30/04/2026 21:23:30,ACTION,LSTM_AI,PI_HARDWARE,25.73,25.28,Set AC Fan to LOW & Peltier OFF,16.191,3.5296,-0.14,113.8,49.48,50.41,26.66,,
30/04/2026 21:24:14,ENVIRONMENT,Sensors,PI_HARDWARE,25.4,25.33,-,16.191,3.5296,-0.25,-,49.98,50.25,-,,
30/04/2026 21:25:04,ACTION,USER,PI_HARDWARE,25.47,25.3,Set STATUS to OFF,16.1911,3.5297,-0.23,-,50.03,50.2,-,,
30/04/2026 21:25:14,ENVIRONMENT,Sensors,PI_HARDWARE,25.52,25.28,-,16.1911,3.5297,-0.21,-,50.01,50.27,-,,
30/04/2026 21:26:14,ENVIRONMENT,Sensors,PI_HARDWARE,25.73,25.25,-,16.1912,3.5297,-0.14,-,49.5,50.29,-,,
30/04/2026 21:26:31,ACTION,LSTM_AI,PI_HARDWARE,25.81,25.26,Set AC Fan to MEDIUM & Peltier ON,16.1912,3.5297,-0.1,114.1,49.76,50.24,24,,
30/04/2026 21:26:46,ACTION,LSTM_AI,PI_HARDWARE,25.78,25.26,Set AC Fan to LOW & Peltier OFF,16.1951,3.5305,-0.12,114.9,49.18,50.28,26.67,,
30/04/2026 21:27:15,ENVIRONMENT,Sensors,PI_HARDWARE,25.44,25.25,-,16.1952,3.5306,-0.24,-,49.88,50.24,-,,
30/04/2026 21:27:40,ACTION,USER,PI_HARDWARE,25.39,25.25,Set STATUS to OFF,16.1952,3.5306,-0.26,-,49.89,50.21,-,,
30/04/2026 21:28:14,ENVIRONMENT,Sensors,PI_HARDWARE,25.43,25.25,-,16.1953,3.5306,-0.24,-,49.69,50.06,-,,
30/04/2026 21:28:54,ACTION,USER,PI_HARDWARE,25.53,25.25,Set STATUS to OFF,16.1953,3.5306,-0.21,-,49.41,49.97,-,,
30/04/2026 21:29:16,ENVIRONMENT,Sensors,PI_HARDWARE,25.58,25.22,-,16.1954,3.5306,-0.19,-,49.23,49.96,-,,
30/04/2026 21:30:15,ENVIRONMENT,Sensors,PI_HARDWARE,25.68,25.16,-,16.1954,3.5306,-0.16,-,48.98,49.89,-,,
30/04/2026 21:30:26,ACTION,USER,PI_HARDWARE,25.68,25.16,Set STATUS to OFF,16.1954,3.5306,-0.16,-,48.98,49.89,-,,
30/04/2026 21:30:59,ACTION,USER,PI_HARDWARE,25.68,25.16,Set STATUS to OFF,16.1955,3.5306,-0.16,-,48.8,49.87,-,,
30/04/2026 21:31:15,ENVIRONMENT,Sensors,PI_HARDWARE,25.63,25.14,-,16.1955,3.5306,-0.17,-,49.49,49.92,-,,
30/04/2026 21:32:15,ENVIRONMENT,Sensors,PI_HARDWARE,25.55,25.11,-,16.1956,3.5306,-0.21,-,48.95,49.89,-,,
30/04/2026 21:33:17,ENVIRONMENT,Sensors,PI_HARDWARE,25.41,25.08,-,16.1957,3.5307,-0.26,-,49.11,49.84,-,,
30/04/2026 21:33:53,ACTION,USER,PI_HARDWARE,25.35,25.08,Set STATUS to OFF,16.1957,3.5307,-0.28,-,49.28,49.83,-,,
30/04/2026 21:34:16,ENVIRONMENT,Sensors,PI_HARDWARE,25.24,25.02,-,16.1958,3.5307,-0.32,-,49.47,49.91,-,,
30/04/2026 21:35:16,ENVIRONMENT,Sensors,PI_HARDWARE,25.09,24.99,-,16.1959,3.5307,-0.37,-,49.69,50.03,-,,
30/04/2026 21:36:16,ENVIRONMENT,Sensors,PI_HARDWARE,25.02,24.94,-,16.1959,3.5307,-0.39,-,50.12,50.16,-,,
30/04/2026 21:37:16,ENVIRONMENT,Sensors,PI_HARDWARE,24.91,24.91,-,16.196,3.5307,-0.43,-,50.16,50.16,-,,
30/04/2026 21:38:16,ENVIRONMENT,Sensors,PI_HARDWARE,24.81,24.88,-,16.1961,3.5308,-0.47,-,50.2,50.13,-,,
30/04/2026 21:39:16,ENVIRONMENT,Sensors,PI_HARDWARE,24.73,24.84,-,16.1962,3.5308,-0.5,-,50.33,50.11,-,,
30/04/2026 21:39:23,ACTION,LSTM_AI,PI_HARDWARE,24.7,24.84,Set AC Fan to OFF & Peltier OFF,16.1962,3.5308,-0.51,14.4,50.32,50.1,26.67,,
30/04/2026 21:40:10,ACTION,USER,PI_HARDWARE,24.68,24.85,Set STATUS to OFF,16.1963,3.5308,-0.52,-,50.35,50.08,-,,
30/04/2026 21:40:16,ENVIRONMENT,Sensors,PI_HARDWARE,24.59,24.83,-,16.1963,3.5308,-0.54,-,50.61,50.17,-,,
30/04/2026 21:41:16,ENVIRONMENT,Sensors,PI_HARDWARE,24.42,24.78,-,16.1964,3.5308,-0.61,-,50.84,50.02,-,,
30/04/2026 21:42:16,ENVIRONMENT,Sensors,PI_HARDWARE,24.34,24.74,-,16.1964,3.5308,-0.64,-,50.9,50.03,-,,
30/04/2026 21:43:17,ENVIRONMENT,Sensors,PI_HARDWARE,24.23,24.7,-,16.1965,3.5308,-0.68,-,50.99,49.92,-,,
30/04/2026 21:44:16,ENVIRONMENT,Sensors,PI_HARDWARE,24.22,24.7,-,16.1966,3.5309,-0.68,-,51.08,50.05,-,,
30/04/2026 21:45:16,ENVIRONMENT,Sensors,PI_HARDWARE,24.13,24.61,-,16.1967,3.5309,-0.71,-,51.18,50.08,-,,
30/04/2026 21:46:17,ENVIRONMENT,Sensors,PI_HARDWARE,24.06,24.63,-,16.1968,3.5309,-0.73,-,51.43,50.08,-,,
30/04/2026 21:47:17,ENVIRONMENT,Sensors,PI_HARDWARE,24.02,24.57,-,16.1969,3.5309,-0.75,-,51.65,50.18,-,,
30/04/2026 21:48:17,ENVIRONMENT,Sensors,PI_HARDWARE,24.14,24.55,-,16.1969,3.5309,-0.64,-,59.35,50.65,-,,
30/04/2026 21:48:40,ACTION,LSTM_AI,PI_HARDWARE,24.7,24.57,Set AC Fan to LOW & Peltier OFF,16.197,3.5309,-0.32,115.1,73.61,51.89,26.68,,
30/04/2026 21:49:20,ENVIRONMENT,Sensors,PI_HARDWARE,24.8,24.6,-,16.197,3.531,-0.42,-,56.32,54.83,-,,
30/04/2026 21:50:18,ENVIRONMENT,Sensors,PI_HARDWARE,24.8,24.8,-,16.1971,3.531,-0.4,-,59.71,58.48,-,,
30/04/2026 21:51:18,ENVIRONMENT,Sensors,PI_HARDWARE,24.98,25.02,-,16.1972,3.531,-0.31,-,61.68,60.42,-,,
30/04/2026 21:51:22,ACTION,USER,PI_HARDWARE,24.98,25.02,Set STATUS to OFF,16.1972,3.531,-0.31,-,61.68,60.42,-,,
30/04/2026 21:52:18,ENVIRONMENT,Sensors,PI_HARDWARE,25.28,25.35,-,16.1973,3.531,-0.19,-,63.08,62.07,-,,
30/04/2026 21:52:18,ACTION,USER,PI_HARDWARE,25.28,25.35,Set STATUS to OFF,16.1973,3.531,-0.19,-,63.08,62.07,-,,
30/04/2026 21:53:18,ENVIRONMENT,Sensors,PI_HARDWARE,25.42,25.71,-,16.1974,3.531,-0.15,-,60.81,60.48,-,,
30/04/2026 21:54:20,ENVIRONMENT,Sensors,PI_HARDWARE,25.34,25.78,-,16.1974,3.531,-0.2,-,59.13,58.52,-,,
30/04/2026 21:55:18,ENVIRONMENT,Sensors,PI_HARDWARE,25.25,25.74,-,16.1975,3.5311,-0.25,-,57.63,56.79,-,,
30/04/2026 21:56:19,ENVIRONMENT,Sensors,PI_HARDWARE,25.1,25.63,-,16.1976,3.5311,-0.31,-,56.6,55.64,-,,
30/04/2026 21:57:18,ENVIRONMENT,Sensors,PI_HARDWARE,25.01,25.51,-,16.1977,3.5311,-0.35,-,55.86,54.89,-,,
30/04/2026 21:58:23,ENVIRONMENT,Sensors,PI_HARDWARE,24.91,25.39,-,16.1978,3.5311,-0.39,-,55.37,54.3,-,,
30/04/2026 22:04:20,ENVIRONMENT,Sensors,PI_HARDWARE,24.23,24.83,-,16.1983,3.5312,-0.65,-,53.55,52.13,-,,
