Step,Temp,Setpoint,Power,Mode
122,23.250856,23.736277,17212.11,LSTM_AI
123,23.250814,23.736277,17228.158,LSTM_AI
124,23.250786,23.736277,16966.803,LSTM_AI
125,23.250763,23.736277,16446.62,LSTM_AI
126,23.250738,23.736277,15780.209,LSTM_AI
127,23.352753,23.736277,9520.042,LSTM_AI
128,23.560669,23.736277,9444.455,LSTM_AI
129,23.731882,23.736277,8914.532,LSTM_AI
130,23.73559,23.736277,9291.841,LSTM_AI
131,23.735598,23.736277,8793.511,LSTM_AI
132,23.735695,23.736277,8584.709,LSTM_AI
133,23.735481,23.736277,7092.197,LSTM_AI
134,23.735476,23.736277,5849.16,LSTM_AI
135,23.735394,23.736277,4934.3643,LSTM_AI
136,23.735054,23.736277,4240.2866,LSTM_AI
137,23.735188,23.736277,4083.5679,LSTM_AI
138,23.735186,23.736277,3539.0781,LSTM_AI
139,23.735298,23.736277,3531.3262,LSTM_AI
140,23.735317,23.736277,3519.2383,LSTM_AI
141,23.735304,23.736277,4149.939,LSTM_AI
142,23.735287,23.736277,5111.2725,LSTM_AI
143,23.735481,23.736277,6379.743,LSTM_AI
144,23.73557,23.736277,6990.6587,LSTM_AI
145,23.735655,23.736277,6363.939,LSTM_AI
146,23.735712,23.736277,5935.4995,LSTM_AI
147,23.735624,23.736277,6864.1357,LSTM_AI
148,23.735594,23.736277,6574.3657,LSTM_AI
149,23.735603,23.736277,6018.756,LSTM_AI
150,23.735619,23.736277,5660.549,LSTM_AI
151,23.735594,23.736277,5611.5337,LSTM_AI
152,23.735569,23.736277,5074.5273,LSTM_AI
153,23.73555,23.736277,5110.6943,LSTM_AI
154,23.735554,23.736277,5064.6606,LSTM_AI
155,23.73561,23.736277,5002.9404,LSTM_AI
156,23.73563,23.736277,5193.23,LSTM_AI
157,23.73564,23.736277,5046.5522,LSTM_AI
158,23.735626,23.736277,4887.2236,LSTM_AI
159,23.73567,23.736277,4150.0376,LSTM_AI
160,23.73565,23.736277,4409.372,LSTM_AI
161,23.735641,23.736277,4377.2563,LSTM_AI
162,23.735657,23.736277,4761.3433,LSTM_AI
163,23.735674,23.736277,4930.207,LSTM_AI
164,23.735683,23.736277,5022.1963,LSTM_AI
165,23.735687,23.736277,5113.3574,LSTM_AI
166,23.735685,23.736277,5164.2456,LSTM_AI
167,23.710865,23.736277,5633.652,LSTM_AI
168,23.706394,23.736277,5935.6753,LSTM_AI
169,23.655937,23.736277,6123.9365,LSTM_AI
170,23.586887,23.736277,6258.3896,LSTM_AI
171,23.2527,23.736277,7726.067,LSTM_AI
172,23.250063,23.736277,8449.587,LSTM_AI
173,23.249952,23.736277,8658.161,LSTM_AI
174,23.249933,23.736277,8922.909,LSTM_AI
175,23.249897,23.736277,10352.699,LSTM_AI
176,23.24992,23.736277,10613.122,LSTM_AI
177,23.249952,23.736277,10828.325,LSTM_AI
178,23.249979,23.736277,11011.738,LSTM_AI
179,23.24999,23.736277,11576.577,LSTM_AI
180,23.249968,23.736277,11729.93,LSTM_AI
181,23.249933,23.736277,11824.21,LSTM_AI
182,23.249916,23.736277,11884.367,LSTM_AI
