Step,Temp,Setpoint,Power,Mode
335,23.498947,23.5,1669.9327,LSTM_AI
336,23.499187,23.5,3021.0366,LSTM_AI
337,23.499317,23.5,4505.0317,LSTM_AI
338,23.499434,23.5,4625.9263,LSTM_AI
339,23.499498,23.5,3198.1782,LSTM_AI
340,23.499384,23.5,1173.8717,LSTM_AI
341,23.499279,23.5,1311.4269,LSTM_AI
342,23.499155,23.5,1355.036,LSTM_AI
343,23.49906,23.5,1350.6975,LSTM_AI
344,23.498917,23.5,1381.7719,LSTM_AI
345,23.49881,23.5,1394.3472,LSTM_AI
346,23.49873,23.5,1406.4476,LSTM_AI
347,23.498684,23.5,1420.3193,LSTM_AI
348,23.498753,23.5,1421.0265,LSTM_AI
349,23.498755,23.5,1373.9677,LSTM_AI
350,23.498764,23.5,1298.7404,LSTM_AI
351,23.498821,23.5,1716.6686,LSTM_AI
352,23.49903,23.5,4125.0884,LSTM_AI
353,23.49917,23.5,3527.765,LSTM_AI
354,23.499279,23.5,3178.7485,LSTM_AI
355,23.499363,23.5,3281.7976,LSTM_AI
356,23.499418,23.5,3401.5417,LSTM_AI
357,23.499449,23.5,3845.171,LSTM_AI
358,23.49947,23.5,4164.012,LSTM_AI
359,23.499489,23.5,4422.96,LSTM_AI
360,23.460873,23.5,5434.033,LSTM_AI
361,23.4221,23.5,5759.738,LSTM_AI
362,23.35659,23.5,5965.08,LSTM_AI
363,23.289478,23.5,6110.2817,LSTM_AI
364,23.25004,23.5,7921.3267,LSTM_AI
365,23.249994,23.5,8617.892,LSTM_AI
366,23.249966,23.5,9017.167,LSTM_AI
367,23.249939,23.5,9361.845,LSTM_AI
368,23.249907,23.5,10788.4375,LSTM_AI
369,23.249928,23.5,11061.897,LSTM_AI
370,23.249956,23.5,11291.247,LSTM_AI
371,23.24998,23.5,11487.612,LSTM_AI
372,23.249992,23.5,12163.455,LSTM_AI
373,23.249958,23.5,12433.78,LSTM_AI
374,23.249903,23.5,12646.986,LSTM_AI
375,23.249865,23.5,12828.534,LSTM_AI
376,23.249851,23.5,12988.602,LSTM_AI
377,23.249851,23.5,13133.632,LSTM_AI
378,23.249859,23.5,13267.709,LSTM_AI
379,23.249863,23.5,13393.669,LSTM_AI
380,23.249866,23.5,13454.789,LSTM_AI
381,23.24987,23.5,13511.682,LSTM_AI
382,23.249876,23.5,13563.779,LSTM_AI
383,23.249884,23.5,13611.691,LSTM_AI
384,23.249905,23.5,12898.965,LSTM_AI
385,23.24991,23.5,12893.151,LSTM_AI
386,23.249914,23.5,12894.425,LSTM_AI
387,23.249916,23.5,12897.543,LSTM_AI
388,23.249918,23.5,12973.207,LSTM_AI
389,23.24992,23.5,13054.132,LSTM_AI
390,23.24992,23.5,13135.541,LSTM_AI
391,23.249918,23.5,13217.604,LSTM_AI
392,23.24992,23.5,13222.586,LSTM_AI
393,23.249922,23.5,13226.031,LSTM_AI
394,23.249926,23.5,13227.916,LSTM_AI
395,23.249931,23.5,13228.178,LSTM_AI
396,23.249937,23.5,13255.548,LSTM_AI
397,23.24994,23.5,13281.295,LSTM_AI
398,23.249943,23.5,13303.865,LSTM_AI
399,23.249943,23.5,13326.148,LSTM_AI
400,23.24994,23.5,13349.677,LSTM_AI
401,23.24994,23.5,13373.506,LSTM_AI
402,23.249943,23.5,13396.697,LSTM_AI
403,23.249947,23.5,13419.213,LSTM_AI
404,23.249949,23.5,13464.311,LSTM_AI
405,23.24995,23.5,13508.564,LSTM_AI
406,23.249949,23.5,13552.016,LSTM_AI
407,23.249947,23.5,13594.555,LSTM_AI
408,23.249945,23.5,13556.722,LSTM_AI
409,23.249945,23.5,13514.077,LSTM_AI
410,23.249947,23.5,13468.98,LSTM_AI
411,23.24995,23.5,13421.808,LSTM_AI
412,23.249954,23.5,13381.091,LSTM_AI
413,23.249956,23.5,13014.144,LSTM_AI
