Step,Indoor_Temp,Power,Action,Reward
253,26.595657,12851.000984513952,1,-0.6436102267110616
254,23.502121,773.2252899657722,0,-1.5883541435460977
255,26.599386,12854.041404606302,1,-0.6427020702303151
256,23.499695,776.5175833425475,0,-1.5134286837935844
257,26.449205,12941.751770651428,1,-0.6470875885325714
258,23.49908,776.470026746905,0,-1.4783310282995887
259,26.379015,12898.774661914009,1,-0.6449387330957005
260,23.499022,761.7369679887202,0,-1.451745456679568
261,26.327316,11173.14389131146,1,-0.5586571945655731
262,23.498705,745.5343196131718,0,-1.4195678750940943
263,26.264582,5178.007749255172,1,-0.2589003874627586
264,23.499702,1128.392658975554,0,-0.7429031282034976
265,24.872967,3766.9399585183114,1,-0.18834699792591558
266,23.499884,1080.8803609932231,0,-0.6193494718959537
267,24.630611,3060.111419273852,1,-0.1530055709636926
268,23.499603,789.2950884779441,0,-0.2510906480477083
269,23.923252,821.1769582106323,0,-0.4186710832040257
270,24.255224,825.7871714700508,0,-0.45919490122570944
271,24.335812,825.8451508959333,0,-0.3856597594443764
272,24.188734,821.2424851092068,0,-0.2702970803815133
273,23.95847,810.8628382034847,0,-0.188055316029406
274,23.795025,798.6376133618195,0,-0.13606260497404712
275,23.69226,718.3985777338413,0,-0.05069321289802733
276,23.529547,705.7314476844243,0,-0.03528657238422122
277,23.349438,693.9278485832338,0,-0.03469639242916169
278,23.190105,682.824517761355,0,-0.03414122588806775
279,23.05489,671.6481997410659,0,-0.0335824099870533
280,22.934454,661.1592783914915,0,-0.03305796391957458
281,22.82213,650.8298539957817,0,-0.032541492699789086
282,22.715689,640.6928167491747,0,-0.03203464083745874
283,22.614677,630.8432010550663,0,-0.031542160052753315
284,22.51952,621.1912480321868,0,-0.03105956240160934
285,22.429789,611.7703883249848,0,-0.030588519416249238
286,22.34483,602.6103328413661,0,-0.030130516642068308
287,22.264452,593.7550891151612,0,-0.029687754455758063
288,22.188122,585.1829132368232,0,-0.029259145661841162
289,22.115509,576.8939131704582,0,-0.02884469565852291
290,22.046444,568.8912074020186,0,-0.028444560370100933
291,21.980782,561.1652299142653,0,-0.028058261495713267
292,21.918444,553.7219473456563,0,-0.027686097367282815
293,21.85925,546.5572126972125,0,-0.02732786063486063
294,21.802979,539.7963640982889,0,-0.026989818204914445
295,21.749434,533.0285643177276,0,-0.026651428215886383
296,21.698143,526.6464038367482,0,-0.02633232019183741
297,21.648935,520.5021964166931,0,-0.026025109820834655
298,21.601755,514.5776672603232,0,-0.025728883363016163
299,21.556524,508.8576338089103,0,-0.025442881690445517
300,21.513378,503.34732851896325,0,-0.025167366425948162
301,21.472004,498.01832170766767,0,-0.024900916085383383
302,21.432163,492.8579191756989,0,-0.024642895958784945
303,21.393751,487.8590679022244,0,-0.02439295339511122
304,21.35671,483.01369418741183,0,-0.024150684709370592
305,21.320976,478.3134928529698,0,-0.02391567464264849
306,21.286472,473.75085625116185,0,-0.023687542812558093
307,21.253126,469.3209259188996,0,-0.02346604629594498
308,21.220951,465.01554377307,0,-0.023250777188653503
309,21.189884,460.82993554489815,0,-0.02304149677724491
310,21.159836,456.76018017932523,0,-0.02283800900896626
311,21.130728,416.93121252950186,0,-0.020846560626475094
312,21.150522,419.17875344682614,0,-0.020958937672341308
313,21.169216,416.60103367595553,0,-0.020830051683797778
314,21.169199,413.9170256043759,0,-0.020695851280218797
315,21.156878,411.34514609265716,0,-0.02056725730463286
316,21.14039,408.90879857927877,0,-0.02044543992896394
317,21.123268,406.6180741740544,0,-0.020330903708702722
318,21.10704,404.57850701705127,0,-0.020228925350852564
319,21.093601,443.55552329307346,0,-0.022177776164653676
320,23.183184,458.4376393477283,0,-0.29626062746532433
321,24.046677,474.85218442628883,0,-0.6069371745252521
322,24.66639,2889.7270897403205,1,-0.14479696979256546
323,23.500622,503.46279536430745,0,-0.9255398980165381
324,25.300734,6161.075917218892,1,-0.3080537958609446
325,23.499786,537.7393683378883,0,-1.0950929919987242
326,25.636412,8467.14664191805,1,-0.42335733209590254
327,23.499226,571.4976785186976,0,-1.2215509594471383
328,25.885952,10766.166466570254,1,-0.5383083233285128
329,23.499084,613.4598172343586,0,-1.318507943761598
330,26.07567,11748.287021125418,1,-0.5874143510562709
331,23.499094,645.0182529668757,0,-1.312824587379767
332,26.061148,11859.940870777551,1,-0.5932421601407183
333,23.50049,757.2585265240616,0,-1.3728609051669463
334,26.169996,12940.527141171358,1,-0.7235203345633874
335,23.652988,822.451945875341,0,-1.2663328335975654
336,25.95042,12935.861143832046,1,-0.6480180322672
337,23.502449,852.8428615763416,0,-1.250346397208407
338,25.91541,12564.983146722341,1,-0.6282491573361171
339,23.499184,857.8349243807639,0,-1.4495730533417093
340,26.313362,13101.44266607439,1,-0.6550721333037195
341,23.499443,836.919481310251,0,-1.4811458558214095
342,26.3786,13185.363314320453,1,-0.6618816914505774
343,23.505226,857.105523540101,0,-1.578834788177553
344,26.571959,13387.201478781923,1,-0.7581654567304528
345,23.67761,838.0929210930299,0,-1.6603662875487857
346,26.736923,13423.479158260054,1,-0.8524066946481659
347,23.862465,823.1627667021522,0,-1.688485600495619
348,26.794655,13433.803815059518,1,-0.8567137412044801
349,23.870047,826.5579810531473,0,-1.7163194913539395
350,26.849983,13428.523065108626,1,-0.8811463214814643
351,23.919441,827.9669358221527,0,-1.6827890614701573
352,26.782782,13398.31712510914,1,-0.7427633995802692
353,23.645695,822.6274044861333,0,-1.6086650624541206
354,26.635067,13365.161511053262,1,-0.6899061009212707
355,23.543297,812.3005375036814,0,-1.5591523811096217
356,26.537075,13256.899387293246,1,-0.6666924889713954
357,23.507694,795.8468615262115,0,-1.5153505823633056
358,26.451117,13081.368589945143,1,-0.654096777701427
359,23.500057,1224.7956639818894,0,-0.797563334713101
360,24.972647,5004.8425935270625,1,-0.2502421296763531
361,23.499685,1168.3204547703021,0,-0.7014125652153769
362,24.785994,3652.4579317278326,1,-0.18262289658639164
363,23.499886,842.2108128537021,0,-0.33197387884096025
364,24.079727,884.3816352841534,0,-0.5299768584662752
365,24.471516,886.5843980778133,0,-0.562967140654776
366,24.537275,2259.703645766941,1,-0.11298518228834706
367,23.499979,767.2118519687635,0,-0.03836059259843818
368,23.243475,804.0012500665737,0,-0.040200062503328686
369,23.35107,808.6301190482708,0,-0.04043150595241354
370,23.413187,809.6678163969287,0,-0.04048339081984644
371,23.413517,732.808692095111,0,-0.03664043460475555
372,23.265,721.875405634355,0,-0.03609377028171776
373,23.084892,709.0968084452174,0,-0.03545484042226087
374,22.934301,697.6086881032527,0,-0.034880434405162634
375,22.813248,686.2245916940096,0,-0.03431122958470048
376,22.70684,674.8104947836746,0,-0.03374052473918373
377,22.606913,663.6072528956394,0,-0.03318036264478197
378,22.51184,652.6818648874739,0,-0.0326340932443737
379,22.421837,641.8178460264043,0,-0.032090892301320215
380,22.337234,631.2517825264041,0,-0.031562589126320206
381,22.257792,621.0110579711186,0,-0.03105055289855593
382,22.18263,611.09027380746,0,-0.030554513690373
383,22.11113,601.046817092299,0,-0.03005234085461495
384,22.183687,591.5893609576615,0,-0.029579468047883077
385,22.264975,583.228099269333,0,-0.029161404963466652
386,22.295908,575.6803444126957,0,-0.028784017220634787
387,22.290709,569.3084867679024,0,-0.028465424338395124
388,22.273438,562.9974959191571,0,-0.028149874795957857
389,22.254482,556.8138145246168,0,-0.02784069072623084
390,22.23487,550.8292110366349,0,-0.027541460551831747
391,22.213726,544.6438669911519,0,-0.027232193349557593
392,22.190962,538.6691690496571,0,-0.026933458452482854
393,22.167086,532.8922444916378,0,-0.026644612224581893
394,22.142616,527.304325461634,0,-0.0263652162730817
395,22.117886,521.8580729519996,0,-0.02609290364759998
396,22.09309,516.5844082275954,0,-0.02582922041137977
397,22.068365,511.4734133438885,0,-0.025573670667194428
398,22.04381,506.5161419436303,0,-0.02532580709718152
399,22.019503,501.3098307257621,0,-0.025065491536288106
400,21.995499,496.2548801176209,0,-0.024812744005881047
401,21.971844,491.34329349591036,0,-0.02456716467479552
402,21.948824,486.58882640892136,0,-0.02432944132044607
403,21.926275,482.29724831260313,0,-0.024114862415630156
404,21.904081,478.1174725506405,0,-0.023905873627532027
405,21.882246,474.04745535523347,0,-0.023702372767761673
406,21.860813,470.5392660138509,0,-0.02352696330069255
407,21.839813,467.26154956063823,0,-0.023363077478031912
408,21.819267,464.07350937268063,0,-0.023203675468634034
409,21.799154,460.8978855061864,0,-0.02304489427530932
410,21.779446,457.81778324938375,0,-0.02289088916246919
411,21.760149,454.8747792516545,0,-0.022743738962582725
412,21.741276,452.02116072058084,0,-0.022601058036029045
413,21.722988,449.3829995520617,0,-0.022469149977603086
414,21.706207,447.4883040561366,0,-0.022374415202806832
415,21.693901,446.46146083109295,0,-0.022323073041554647
416,21.689045,446.360673923348,0,-0.0223180336961674
417,21.695444,448.36037690920506,0,-0.022418018845460255
418,21.714758,453.9683568838163,0,-0.022698417844190816
419,21.749706,462.9672684041479,0,-0.023148363420207395
420,21.803375,472.2946435579644,0,-0.02361473217789822
421,21.875244,482.8092462675316,0,-0.02414046231337658
422,21.965363,495.29549564582675,0,-0.02476477478229134
423,22.07287,509.850091237237,0,-0.02549250456186185
424,22.197062,525.8556135229567,0,-0.026292780676147834
425,22.336737,542.7175672747239,0,-0.0271358783637362
426,22.49092,600.8942881037076,0,-0.030044714405185382
427,22.634966,640.7326489332534,0,-0.03203663244666267
428,22.816576,679.5640147645709,0,-0.03397820073822855
429,22.998936,711.8990244553139,0,-0.035594951222765694
430,23.186346,740.1576959012457,0,-0.037007884795062285
431,23.374838,767.9481480797025,0,-0.06946747189179014
432,23.56214,788.2037157393088,0,-0.16243923605856284
433,23.746058,801.5838436404138,0,-0.25275716399673764
434,23.925356,812.2390979902,0,-0.34008830790206723
435,24.098953,820.7615507661809,0,-0.42430197053099633
436,24.266527,828.3390218024384,0,-0.5053471657192377
437,24.42786,830.0076944384906,0,-0.5848678563201729
438,24.586735,5151.0799094453205,1,-0.2575555973912173
439,23.500004,747.4746519053102,0,-0.30489172895547917
440,24.035036,791.3722449556057,0,-0.4974377651009687
441,24.41574,812.5272486323147,0,-0.5846077823673647
442,24.587963,5024.961204364523,1,-0.25124981927609974
443,23.500004,786.66792345428,0,-0.3285406508262525
444,24.078415,823.4035213281111,0,-0.5130124891169676
445,24.443686,839.6646559575008,0,-0.5981915515479395
446,24.612417,4955.210556272257,1,-0.24776129157842072
447,23.500002,798.9515245919938,0,-0.3123304271275637
448,24.044765,833.3020769056671,0,-0.49656229989483586
449,24.409794,840.3072907515252,0,-0.5620108674661264
450,24.539991,3983.7423748449687,1,-0.19918711874224845
451,23.499998,777.261031107495,0,-0.21127001865276765
452,23.844814,799.1266165428335,0,-0.37493442439296654
453,24.169956,795.6990615580441,0,-0.4068505382164729
454,24.23413,794.2318500449962,0,-0.4215850792023457
455,24.263746,788.0004313084816,0,-0.4243013138213815
456,24.269802,779.0026422534057,0,-0.4112594264410395
457,24.24462,769.0173520351844,0,-0.3902183523937015
458,24.203535,759.0404839455733,0,-0.3633332221589632
459,24.150763,749.2448176042326,0,-0.3310778408665629
460,24.08723,738.9669657452031,0,-0.2937927565876857
461,24.013689,728.6533472369421,0,-0.25271257331885616
462,23.93256,718.2563823986933,0,-0.20931810519995547
463,23.846811,706.0868155072797,0,-0.16500811906852114
464,23.759407,693.8899251343859,0,-0.12061188684013582
465,23.671835,681.67998677438,0,-0.07647033625637237
466,23.584772,669.529372225481,0,-0.03347646861127405
467,23.49867,656.8460294827303,0,-0.03284230147413651
468,23.413895,644.3103143734105,0,-0.032215515718670526
469,23.330715,631.9448080880286,0,-0.031597240404401435
470,23.24929,619.7647711573095,0,-0.030988238557865477
471,23.169708,608.5068556154926,0,-0.03042534278077463
472,23.092262,600.3777178171288,0,-0.03001888589085644
473,23.016764,592.3217635484741,0,-0.029616088177423706
474,22.943068,584.320865285833,0,-0.029216043264291648
475,22.87113,576.4641216863934,0,-0.02882320608431967
476,22.801144,568.7056668772562,0,-0.028435283343862815
477,22.733152,561.0744789959982,0,-0.02805372394979991
478,22.667185,553.5980846884553,0,-0.027679904234422764
479,22.603302,546.3051811129308,0,-0.02731525905564654
480,22.54158,538.863921131579,0,-0.026943196056578952
481,22.482067,530.2741231732235,0,-0.02651370615866118
482,22.42478,522.0036354788344,0,-0.026100181773941723
483,22.369713,514.0436245108343,0,-0.02570218122554172
484,22.316833,506.3911767519983,0,-0.025319558837599915
485,22.266079,499.03648931105516,0,-0.02495182446555276
486,22.217354,491.9792456478055,0,-0.024598962282390276
487,22.170559,485.1837850647459,0,-0.024259189253237296
488,22.1256,478.66424327987755,0,-0.02393321216399388
489,22.082672,472.4622120481855,0,-0.023623110602409278
490,22.041542,466.5137140012413,0,-0.023325685700062066
491,22.002043,460.8086771413891,0,-0.023040433857069456
492,21.964117,455.3290597119144,0,-0.022766452985595723
493,21.92768,449.9288134158666,0,-0.02249644067079333
494,21.892618,444.7507267680719,0,-0.022237536338403596
495,21.858875,439.8044688861701,0,-0.021990223444308506
496,21.826395,435.0604969273901,0,-0.021753024846369505
497,21.795128,430.4965512241329,0,-0.021524827561206644
498,21.765015,426.1018356258764,0,-0.02130509178129382
499,21.735998,421.8873874429185,0,-0.021094369372145927
500,21.708,417.7340734645727,0,-0.020886703673228636
501,21.680979,413.7562984258267,0,-0.020687814921291334
502,21.65495,409.9715274331681,0,-0.020498576371658406
503,21.629902,406.2143472014119,0,-0.020310717360070597
504,21.606064,402.64761907074165,0,-0.020132380953537084
505,21.58321,399.2608513534368,0,-0.01996304256767184
506,21.561157,396.007198688274,0,-0.019800359934413703
507,21.539812,392.8714117840766,0,-0.01964357058920383
508,21.519129,389.83957430066806,0,-0.019491978715033404
509,21.499296,385.78283117075546,0,-0.019289141558537774
510,21.479437,385.4259874139641,0,-0.019271299370698207
511,21.470156,387.79952172795504,0,-0.019389976086397753
512,21.475424,391.468573405691,0,-0.01957342867028455
513,21.496956,398.0320289664313,0,-0.019901601448321565
514,21.536287,403.338364949678,0,-0.0201669182474839
515,21.59885,410.7205372343628,0,-0.02053602686171814
516,21.67724,420.74556623833064,0,-0.021037278311916534
517,21.783043,454.22898138262855,0,-0.022711449069131428
518,21.897743,527.6715491259368,0,-0.026383577456296842
