Step,Temp,Setpoint,Power
1,19.621983,26.94736842105263,14184.3955
2,20.133982,26.105263157894736,14033.1875
3,20.450855,26.105263157894736,13879.25
4,20.71479,26.105263157894736,13909.267
5,20.944275,26.105263157894736,13939.961
6,21.180098,26.105263157894736,13964.096
7,21.395346,26.105263157894736,13309.344
8,21.546425,26.105263157894736,12947.965
9,21.711195,26.105263157894736,12465.827
10,21.85125,26.105263157894736,12285.54
11,21.970322,26.105263157894736,12124.8
12,22.083727,26.105263157894736,11960.032
13,22.192528,26.105263157894736,11833.926
14,22.290697,26.105263157894736,11727.764
15,22.382093,26.105263157894736,11652.765
16,22.46047,26.105263157894736,11628.69
17,22.526127,26.105263157894736,11616.513
18,22.581516,26.105263157894736,11613.842
19,22.624912,26.105263157894736,11639.833
20,22.661251,26.105263157894736,11655.352
21,22.692907,26.105263157894736,11675.542
22,22.720472,26.105263157894736,11699.41
23,22.74386,26.105263157894736,11726.872
24,22.816431,26.105263157894736,12939.114
25,22.88041,26.105263157894736,12994.316
26,22.921944,26.105263157894736,13071.32
27,22.950438,26.105263157894736,12920.468
28,22.974398,26.105263157894736,12694.782
29,22.996977,26.105263157894736,12476.591
30,23.019547,26.105263157894736,12078.306
31,23.043438,26.105263157894736,11638.354
32,23.460579,26.105263157894736,4945.347
33,23.851492,26.105263157894736,3860.515
34,23.999481,24.0,3673.841
35,23.999588,24.0,3036.2268
36,23.999237,24.0,2965.0376
37,23.99932,24.0,2658.204
38,23.999329,24.0,2490.0999
39,23.999361,24.0,2579.4646
40,23.999294,24.0,2394.6257
41,23.999378,24.0,2117.9968
42,23.99934,24.0,1813.9502
43,23.999035,24.0,1657.1274
44,23.999043,24.0,1210.368
45,23.999048,24.0,1088.6156
46,23.999043,24.0,856.7768
47,23.999027,24.0,566.9293
48,24.41919,24.42105263157895,269.8694
49,24.419874,24.42105263157895,282.80148
50,24.420122,24.42105263157895,205.44865
51,24.005447,24.0,291.6035
52,24.417542,24.42105263157895,507.10196
53,24.419298,24.42105263157895,473.42624
54,24.42003,24.42105263157895,358.51562
55,24.420122,24.42105263157895,389.7118
56,24.42012,24.42105263157895,417.60074
57,24.420103,24.42105263157895,409.88947
58,24.006939,24.0,504.41324
59,24.000488,24.0,494.1263
60,23.999401,24.0,471.65662
61,23.999233,24.0,399.2671
62,23.99922,24.0,357.46982
63,23.999245,24.0,321.5697
64,24.418625,24.42105263157895,111.822624
65,24.41986,24.42105263157895,110.419754
66,24.420334,24.42105263157895,88.10561
67,24.420357,24.42105263157895,89.25875
68,24.420351,24.42105263157895,179.59055
69,24.420353,24.42105263157895,267.95358
70,25.486414,26.94736842105263,149.20416
71,24.429573,24.42105263157895,373.1794
72,24.46238,26.94736842105263,1770.1123
73,24.485508,26.94736842105263,2204.8213
74,24.45822,26.94736842105263,2570.6018
75,24.386621,26.105263157894736,2798.952
76,23.969765,26.105263157894736,4008.4258
77,23.61835,26.105263157894736,4493.928
78,23.408106,26.105263157894736,4885.4727
79,23.25583,26.105263157894736,5301.076
80,23.250347,26.105263157894736,7007.498
81,23.250166,26.105263157894736,7304.3022
82,23.2502,26.105263157894736,7630.3413
83,23.250229,26.105263157894736,7885.088
84,23.250307,26.105263157894736,8632.955
85,23.25031,26.105263157894736,8972.113
86,23.250292,26.105263157894736,9252.153
87,23.250277,26.105263157894736,9489.107
88,23.250267,26.105263157894736,9738.558
89,23.250267,26.105263157894736,9974.265
90,23.250269,26.105263157894736,10199.699
91,23.25027,26.105263157894736,10417.403
92,23.25027,26.105263157894736,10511.406
93,23.25027,26.105263157894736,10595.96
94,23.250267,26.105263157894736,10673.196
95,23.250263,26.105263157894736,10744.042
96,23.250257,26.105263157894736,10903.139
97,23.250254,26.105263157894736,11061.865
98,23.250246,26.105263157894736,11217.2
99,23.250237,26.105263157894736,11373.154
100,23.250229,26.105263157894736,11454.923
101,23.25022,26.105263157894736,11532.242
102,23.242664,26.105263157894736,11586.957
103,23.22681,26.105263157894736,11634.739
