Step,Temp,Setpoint,Power
1,18.052969,26.105263157894736,19823.752
2,18.876974,26.94736842105263,19489.9
3,19.424044,26.94736842105263,19150.605
4,19.885214,26.94736842105263,19121.629
5,20.301996,26.94736842105263,19089.494
6,20.707413,26.94736842105263,19049.97
7,21.062336,26.94736842105263,18205.512
8,21.390196,26.94736842105263,17688.355
9,21.677294,26.94736842105263,16752.586
10,21.8774,26.94736842105263,16175.711
11,22.092209,26.94736842105263,15745.547
12,22.279194,26.94736842105263,15358.436
13,22.445724,26.94736842105263,15054.357
14,22.592722,26.94736842105263,14798.284
15,22.721102,26.94736842105263,14576.831
16,22.8236,26.94736842105263,14476.053
17,22.902985,26.94736842105263,14398.886
18,22.964327,25.684210526315788,14339.878
19,23.011919,26.94736842105263,14294.537
20,23.071852,26.94736842105263,14188.399
21,23.144608,26.94736842105263,14090.118
22,23.223063,26.94736842105263,13997.556
23,23.248997,26.94736842105263,13769.049
24,23.250658,26.94736842105263,14669.377
25,23.25063,26.94736842105263,14643.187
26,23.250546,26.94736842105263,14626.313
27,23.250475,26.94736842105263,14615.756
28,23.250452,26.94736842105263,14580.896
29,23.250443,26.105263157894736,14243.842
30,23.250437,26.94736842105263,13705.744
31,23.250427,27.57894736842105,12944.882
32,23.280552,27.57894736842105,6314.636
33,23.444302,24.42105263157895,6323.0493
34,23.633904,24.210526315789473,5791.5293
35,23.765745,24.210526315789473,4792.0645
36,24.20624,24.210526315789473,2413.3452
37,24.209822,24.210526315789473,1640.585
38,24.209787,24.210526315789473,1368.9116
39,23.999641,24.0,1171.8574
40,23.99854,24.0,962.7828
41,24.194033,24.210526315789473,933.02527
42,24.209497,24.210526315789473,879.9159
43,24.209574,24.210526315789473,908.6406
44,24.025396,24.0,1821.097
45,24.002077,24.0,3169.3347
46,24.188017,24.210526315789473,3288.5366
47,24.206068,24.210526315789473,4095.184
48,24.209637,24.210526315789473,3252.167
49,24.209826,24.210526315789473,3658.6147
50,24.209875,24.210526315789473,3278.2249
51,24.209894,24.210526315789473,2842.2632
52,24.209785,24.210526315789473,3113.9055
53,24.20991,24.210526315789473,2694.7368
54,25.281834,27.57894736842105,1677.8438
55,24.218782,24.210526315789473,2859.5642
56,24.210943,24.210526315789473,3374.5103
57,24.209965,24.210526315789473,4203.0327
58,24.209822,24.210526315789473,3771.9583
59,24.20976,24.210526315789473,3445.176
60,24.209763,24.210526315789473,3075.4128
61,24.209745,24.210526315789473,2796.5718
62,25.330168,26.105263157894736,1579.2434
63,24.427177,24.42105263157895,2377.6526
64,25.199163,27.157894736842106,2011.1047
65,25.64342,26.105263157894736,2269.2441
66,25.79654,26.105263157894736,2608.7542
67,25.85497,26.105263157894736,3234.232
68,25.860577,26.105263157894736,3670.552
69,25.845201,26.94736842105263,3900.5654
70,25.81219,26.94736842105263,4220.141
71,25.768335,26.94736842105263,4464.174
72,24.716366,26.94736842105263,6358.5894
73,24.07823,26.94736842105263,6691.9526
74,23.74074,26.94736842105263,6949.513
75,23.56838,26.94736842105263,7166.003
76,23.250551,26.94736842105263,9374.413
77,23.250385,26.94736842105263,10104.715
78,23.250288,26.94736842105263,10467.595
79,23.25023,26.94736842105263,11007.509
80,23.25022,26.94736842105263,12547.09
81,23.250164,26.94736842105263,12921.598
82,23.250132,26.94736842105263,13240.997
83,23.250109,26.94736842105263,13523.715
84,23.25008,26.94736842105263,14113.492
85,23.25001,26.94736842105263,14280.918
86,23.249937,26.94736842105263,14384.32
87,23.249903,26.94736842105263,14448.448
88,23.249899,26.94736842105263,14732.068
89,23.249899,26.94736842105263,15002.063
90,23.249882,26.94736842105263,15261.593
91,23.249847,26.94736842105263,15513.31
92,23.249807,26.94736842105263,15626.392
93,23.249775,26.94736842105263,15731.676
94,23.249756,26.94736842105263,15831.703
95,23.24975,26.94736842105263,15924.098
96,23.24975,26.94736842105263,15973.946
97,23.249752,26.94736842105263,16018.779
98,23.249758,26.94736842105263,16059.754
99,23.249763,26.94736842105263,16097.14
100,23.249771,26.94736842105263,16062.718
101,23.249783,26.94736842105263,16022.445
102,23.2498,26.94736842105263,15976.758
103,23.24982,26.94736842105263,15926.453
104,23.24984,26.94736842105263,15822.926
105,23.24986,26.94736842105263,15714.345
106,23.24988,26.94736842105263,15601.214
107,23.249899,26.94736842105263,15484.006
108,23.24991,26.94736842105263,15497.516
109,23.249928,26.94736842105263,15530.47
110,23.249937,26.94736842105263,15561.469
111,23.24994,26.94736842105263,15590.671
112,23.249943,26.94736842105263,15657.354
113,23.249943,26.94736842105263,15723.895
114,23.249943,26.94736842105263,15791.4795
115,23.249943,26.94736842105263,15858.999
116,23.249943,26.94736842105263,15905.864
117,23.24994,26.94736842105263,15947.993
118,23.249935,26.94736842105263,15987.313
119,23.24993,26.94736842105263,16023.819
120,23.251404,26.94736842105263,17406.662
121,23.251335,26.94736842105263,17334.127
122,23.25121,26.94736842105263,17275.81
123,23.251102,26.94736842105263,17205.44
124,23.251047,26.94736842105263,17221.826
125,23.251015,26.94736842105263,16960.783
126,23.250986,26.94736842105263,16440.922
127,23.250956,26.94736842105263,15774.788
128,23.354656,27.57894736842105,9076.521
129,23.559643,24.42105263157895,8936.452
130,23.733486,24.42105263157895,8599.29
131,23.932373,24.210526315789473,8282.457
132,24.209274,24.210526315789473,8513.525
133,24.419987,24.42105263157895,7574.019
134,25.131544,26.736842105263158,4333.7812
135,24.210047,24.210526315789473,4374.679
136,24.209232,24.210526315789473,5169.4746
137,24.209642,24.210526315789473,4445.459
138,24.209612,24.210526315789473,4282.6978
139,24.209597,24.210526315789473,3929.1096
140,24.209064,24.210526315789473,3967.396
141,24.209068,24.210526315789473,4030.7107
142,24.209106,24.210526315789473,4678.128
143,24.209122,24.210526315789473,5641.5176
144,24.209389,24.210526315789473,6470.111
145,24.209522,24.210526315789473,6071.778
146,24.209631,24.210526315789473,5583.448
147,24.209705,24.210526315789473,5195.2944
148,24.209583,24.210526315789473,5800.204
149,24.209524,24.210526315789473,5514.5283
150,24.209703,24.210526315789473,5104.4917
151,24.209755,24.210526315789473,4826.3145
152,24.395317,24.42105263157895,3885.949
153,24.415756,24.42105263157895,4266.1157
154,25.689623,27.57894736842105,2453.9688
155,24.421139,24.42105263157895,5043.5254
156,25.484617,26.105263157894736,2442.257
157,24.229042,24.210526315789473,5674.44
158,25.401665,27.57894736842105,2444.2266
159,24.219584,24.210526315789473,5424.0195
160,25.20709,26.94736842105263,2420.8025
161,25.824085,27.57894736842105,2553.6963
162,26.082378,26.94736842105263,2679.0283
163,26.230291,26.94736842105263,2710.0728
164,26.291456,26.94736842105263,2961.9739
165,26.315584,26.94736842105263,3164.3247
166,26.31823,26.94736842105263,3274.774
167,26.309843,26.94736842105263,3379.713
168,25.26842,26.94736842105263,5279.7983
169,24.692913,26.94736842105263,5571.309
170,24.36702,26.94736842105263,5786.3984
171,24.191883,26.94736842105263,5962.0806
172,23.623968,26.94736842105263,7048.557
173,23.252657,26.94736842105263,7654.3716
174,23.250362,26.94736842105263,8462.119
175,23.250217,26.94736842105263,8597.811
176,23.250397,26.94736842105263,10126.788
177,23.2504,26.94736842105263,10447.75
178,23.250391,26.94736842105263,10699.176
179,23.250372,26.94736842105263,10908.962
180,23.250366,26.94736842105263,11491.581
181,23.250298,26.94736842105263,11659.406
182,23.250221,26.94736842105263,11764.581
183,23.250172,26.94736842105263,11833.246
184,23.250147,26.94736842105263,11902.908
185,23.250137,26.94736842105263,11953.913
186,23.250132,26.94736842105263,11994.291
187,23.250124,26.94736842105263,12025.594
188,23.250116,26.94736842105263,12122.379
189,23.250101,26.94736842105263,12212.545
190,23.250074,26.94736842105263,12295.877
191,23.250042,26.94736842105263,12374.64
192,23.250006,26.94736842105263,12441.143
193,23.249975,26.94736842105263,12506.007
194,23.249952,25.473684210526315,12569.292
195,23.249935,26.94736842105263,12630.284
196,23.249922,26.94736842105263,12515.585
197,23.249918,26.94736842105263,12391.819
198,23.249924,26.94736842105263,12264.439
199,23.249937,26.94736842105263,12133.225
200,23.249952,26.94736842105263,11967.792
201,23.249968,26.94736842105263,11798.129
202,23.249979,26.94736842105263,11624.266
203,23.24999,26.94736842105263,11446.498
204,23.25,28.0,11331.354
205,23.250004,26.94736842105263,11193.554
206,23.250002,26.94736842105263,11033.698
207,23.250002,26.94736842105263,10888.675
208,23.250011,26.94736842105263,10816.0
209,23.250025,26.94736842105263,10738.586
210,23.250034,24.42105263157895,10654.408
211,23.250042,26.94736842105263,10567.912
212,23.250044,26.94736842105263,10477.453
213,23.250053,26.94736842105263,10391.072
214,23.250074,26.94736842105263,10308.32
215,23.249903,26.94736842105263,9920.348
216,23.249872,26.94736842105263,10477.17
217,23.24984,26.94736842105263,10372.261
218,23.249807,26.94736842105263,10260.401
219,23.249777,26.94736842105263,10576.551
220,23.2497,26.94736842105263,10458.593
221,23.249626,26.94736842105263,10303.894
222,23.24956,26.94736842105263,10101.179
223,23.249498,26.94736842105263,9876.067
224,23.490692,26.94736842105263,3551.089
225,23.783983,26.94736842105263,2850.1165
226,23.978832,26.94736842105263,2411.6057
227,24.17157,26.94736842105263,2026.6505
228,24.842857,26.94736842105263,422.3329
229,24.213694,24.210526315789473,319.3513
230,24.210537,24.210526315789473,297.6881
231,24.21021,24.210526315789473,232.27692
232,24.21018,24.210526315789473,95.35779
233,24.00297,24.0,146.87857
234,24.841143,24.842105263157894,87.03623
235,24.022453,24.0,447.61295
236,24.193302,24.210526315789473,87.03623
237,24.039967,24.0,371.93307
238,24.190037,24.210526315789473,112.144135
239,24.038452,24.0,367.42926
240,24.195148,24.210526315789473,87.03623
241,24.0324,24.0,173.18166
242,24.190102,24.210526315789473,87.03623
243,24.030567,24.0,144.55728
244,24.004644,24.0,164.47995
245,24.000177,24.0,205.99174
246,24.18538,24.210526315789473,104.19577
247,24.035944,24.0,287.5062
248,24.188484,24.210526315789473,113.03537
249,24.033014,24.0,379.72864
250,24.187302,24.210526315789473,126.378944
251,24.033716,24.0,488.94302
252,24.188383,24.210526315789473,143.35164
253,24.032696,24.0,452.834
254,24.187857,24.210526315789473,154.40141
255,25.585863,25.684210526315788,87.03623
256,25.683083,25.684210526315788,87.03623
257,25.683302,25.684210526315788,87.03623
258,24.20978,24.210526315789473,215.93376
259,24.209843,24.210526315789473,87.03623
260,24.209557,24.210526315789473,123.67245
261,24.209625,24.210526315789473,100.6093
262,24.209608,24.210526315789473,96.69584
263,24.209606,24.210526315789473,94.878944
264,24.210297,24.210526315789473,87.03623
265,24.210287,24.210526315789473,658.4638
266,24.210203,24.210526315789473,1063.72
267,24.210228,24.210526315789473,1127.1571
268,23.984629,24.210526315789473,2700.9417
269,23.691378,26.105263157894736,3137.0103
270,23.436222,26.105263157894736,3445.867
271,23.254366,26.105263157894736,3761.3372
272,23.250408,26.105263157894736,5531.1284
273,23.250307,26.94736842105263,5786.3726
274,23.250349,26.94736842105263,6118.4146
275,23.250378,26.94736842105263,6377.1147
276,23.25052,26.94736842105263,7214.607
277,23.250526,26.94736842105263,7487.1133
278,23.250341,26.94736842105263,8239.537
279,23.25032,26.94736842105263,8390.804
280,23.250353,26.94736842105263,8659.379
281,23.25038,26.94736842105263,8917.339
282,23.250385,26.94736842105263,9230.355
283,23.250372,26.94736842105263,9580.387
284,23.250341,26.94736842105263,9698.245
285,23.250313,26.94736842105263,9807.939
286,23.25029,26.94736842105263,9910.7295
287,23.250275,26.94736842105263,10005.017
288,23.250263,26.94736842105263,10144.807
289,23.25025,26.94736842105263,10280.383
290,23.250233,24.0,10412.683
291,23.250214,26.94736842105263,10542.145
292,23.250195,26.94736842105263,10673.608
293,23.250174,26.94736842105263,10802.636
294,23.25015,26.94736842105263,10929.623
295,23.25013,26.94736842105263,11054.814
296,23.250107,27.157894736842106,11204.799
297,23.250084,26.94736842105263,11354.465
298,23.250055,26.94736842105263,11503.665
299,23.250025,26.94736842105263,11652.179
300,23.249992,26.94736842105263,11637.75
301,23.249973,26.94736842105263,11619.152
302,23.249971,26.94736842105263,11596.563
303,23.24998,26.94736842105263,11570.138
304,23.249994,26.94736842105263,11696.634
305,23.250004,26.94736842105263,11825.69
306,23.250004,26.94736842105263,11956.132
307,23.249998,26.94736842105263,12087.844
308,23.249989,26.94736842105263,12250.378
309,23.249975,26.94736842105263,12413.075
310,23.249952,26.94736842105263,12576.181
311,23.249924,27.157894736842106,12739.501
312,23.251514,26.94736842105263,13524.623
313,23.251421,26.94736842105263,13541.525
314,23.25127,26.94736842105263,13575.501
315,23.251148,26.94736842105263,13597.214
316,23.251068,26.94736842105263,13661.194
317,23.251019,26.94736842105263,13560.459
318,23.250978,26.94736842105263,13289.534
319,23.250938,26.94736842105263,12929.994
320,23.355394,26.94736842105263,6179.4165
321,23.592106,27.157894736842106,5452.359
322,23.824045,24.42105263157895,5079.537
323,23.965685,24.210526315789473,5161.877
324,24.20965,24.210526315789473,3121.373
325,24.209538,24.210526315789473,1636.4757
326,24.209492,24.210526315789473,1433.2606
327,24.20969,24.210526315789473,1289.7621
328,23.999683,24.0,1239.0889
329,24.198689,24.210526315789473,1197.9512
330,24.2078,24.210526315789473,1242.6304
331,24.209106,24.210526315789473,1248.166
332,23.999767,24.0,1278.9923
333,23.999186,24.0,1276.8639
334,23.998852,24.0,1173.1693
335,23.99887,24.0,2278.397
336,24.193832,24.210526315789473,3361.7712
337,24.207594,24.210526315789473,3526.8713
338,24.209538,24.210526315789473,3506.655
339,24.209808,24.210526315789473,3763.0378
340,24.209684,24.210526315789473,2022.3239
341,24.209751,24.210526315789473,1141.9762
342,24.209652,24.210526315789473,1196.5704
343,24.017355,24.0,1376.8792
344,24.196335,24.210526315789473,1251.8397
345,24.017916,24.0,1427.2086
346,24.196342,24.210526315789473,1298.3151
347,24.018032,24.0,1449.9271
348,24.000336,24.0,1329.0148
349,23.998823,24.0,1264.6892
350,23.998732,24.0,1159.8389
351,23.998795,24.0,2347.038
352,24.187866,24.210526315789473,2636.3384
353,24.39869,24.42105263157895,2378.452
354,25.531254,26.94736842105263,1753.2903
355,24.209988,24.210526315789473,3194.171
356,24.210045,24.210526315789473,2435.4194
357,25.071033,26.105263157894736,2161.1292
358,25.43912,26.105263157894736,2651.3945
359,25.598225,26.105263157894736,2944.254
360,24.807117,26.105263157894736,5130.5464
361,24.24656,26.94736842105263,5447.26
362,23.966574,26.94736842105263,5674.58
363,23.787447,26.94736842105263,5854.1323
364,23.257055,26.94736842105263,7198.0425
365,23.250408,26.94736842105263,8282.978
366,23.250147,26.94736842105263,8711.416
367,23.250107,26.94736842105263,9096.99
368,23.250135,26.94736842105263,10601.32
369,23.25013,26.94736842105263,10913.032
370,23.250132,26.94736842105263,11166.686
371,23.250134,26.94736842105263,11385.819
372,23.250135,26.94736842105263,12080.61
373,23.25008,26.94736842105263,12358.413
374,23.250008,26.94736842105263,12579.495
375,23.249952,26.94736842105263,12767.367
376,23.249924,26.94736842105263,12933.05
377,23.249912,26.94736842105263,13082.935
378,23.249907,26.94736842105263,13221.195
379,23.2499,26.94736842105263,13350.812
380,23.249897,26.94736842105263,13415.078
381,23.249893,26.94736842105263,13474.871
382,23.249893,26.94736842105263,13529.592
383,23.249895,26.94736842105263,13579.894
384,23.249912,26.94736842105263,12869.43
385,23.249916,26.94736842105263,12865.688
386,23.249916,26.94736842105263,12868.878
387,23.249918,26.94736842105263,12873.764
388,23.249916,26.94736842105263,12950.996
389,23.249916,26.94736842105263,13033.379
390,23.249914,26.94736842105263,13116.144
391,23.249912,26.94736842105263,13199.471
392,23.249912,26.94736842105263,13205.639
393,23.249912,26.94736842105263,13210.191
394,23.249918,27.789473684210527,13213.105
395,23.249924,26.94736842105263,13214.325
396,23.24993,26.94736842105263,13242.618
397,23.249933,26.94736842105263,13269.228
398,23.249935,26.94736842105263,13294.269
399,23.249933,26.94736842105263,13316.083
400,23.249933,26.315789473684212,13340.124
401,23.249933,26.94736842105263,13364.497
402,23.249935,26.94736842105263,13388.222
403,23.249937,26.94736842105263,13411.251
404,23.24994,26.94736842105263,13456.858
405,23.249943,26.94736842105263,13501.595
406,23.24994,26.94736842105263,13545.503
407,23.249937,26.94736842105263,13588.476
408,23.249935,26.94736842105263,13551.052
409,23.249933,26.94736842105263,13508.79
410,23.249935,26.94736842105263,13464.05
411,23.24994,26.94736842105263,13417.207
412,23.249945,26.94736842105263,13376.811
413,23.249949,26.94736842105263,13010.208
414,23.24995,26.94736842105263,12392.798
415,23.249952,27.57894736842105,11526.545
416,23.24997,27.157894736842106,11216.421
417,23.249979,24.42105263157895,10910.918
418,23.24996,24.210526315789473,10621.911
419,23.249966,24.210526315789473,10250.976
420,23.249994,24.210526315789473,9819.709
421,23.250029,24.210526315789473,9484.495
422,23.250046,24.210526315789473,9128.707
