Step,Temp,Setpoint,Power,Mode
123,23.251043,23.736277,10583.85,LSTM_AI
124,23.250978,23.736277,10465.766,LSTM_AI
125,23.250929,23.736277,10343.756,LSTM_AI
126,23.25089,23.736277,10218.838,LSTM_AI
127,23.59095,23.736277,4329.7036,LSTM_AI
128,23.730677,23.736277,4241.515,LSTM_AI
129,23.735487,23.736277,4570.5986,LSTM_AI
130,23.735708,23.736277,4480.6426,LSTM_AI
131,23.735537,23.736277,4137.224,LSTM_AI
132,23.735315,23.736277,3980.556,LSTM_AI
133,23.735151,23.736277,3724.2007,LSTM_AI
134,23.735214,23.736277,3549.949,LSTM_AI
135,23.735228,23.736277,3394.5447,LSTM_AI
136,23.735418,23.736277,3308.9941,LSTM_AI
137,23.735453,23.736277,3205.9019,LSTM_AI
138,23.735474,23.736277,3135.3057,LSTM_AI
139,23.735565,23.736277,3042.584,LSTM_AI
140,23.735611,23.736277,3277.2446,LSTM_AI
141,23.73564,23.736277,3415.2747,LSTM_AI
142,23.735645,23.736277,3567.6897,LSTM_AI
143,23.73578,23.736277,3267.2441,LSTM_AI
144,23.735723,23.736277,3472.3945,LSTM_AI
145,23.73578,23.736277,3430.3264,LSTM_AI
146,23.735813,23.736277,3398.527,LSTM_AI
147,23.735712,23.736277,3135.2659,LSTM_AI
148,23.735723,23.736277,2958.373,LSTM_AI
149,23.735655,23.736277,2851.594,LSTM_AI
150,23.735628,23.736277,2756.4321,LSTM_AI
151,23.735603,23.736277,3070.0322,LSTM_AI
152,23.735577,23.736277,3200.8364,LSTM_AI
153,23.73554,23.736277,3347.1318,LSTM_AI
154,23.735521,23.736277,3497.926,LSTM_AI
155,23.735554,23.736277,3281.3032,LSTM_AI
156,23.735554,23.736277,3276.9148,LSTM_AI
157,23.735546,23.736277,3263.7524,LSTM_AI
158,23.735538,23.736277,3258.5903,LSTM_AI
159,23.73563,23.736277,3047.963,LSTM_AI
160,23.73564,23.736277,3225.639,LSTM_AI
161,23.735632,23.736277,3179.2532,LSTM_AI
162,23.73562,23.736277,3191.879,LSTM_AI
163,23.735613,23.736277,3289.7068,LSTM_AI
164,23.735603,23.736277,3415.6804,LSTM_AI
165,23.735594,23.736277,3515.9888,LSTM_AI
166,23.735582,23.736277,3617.392,LSTM_AI
167,23.736359,23.736277,3449.1108,LSTM_AI
168,23.736494,23.736277,3728.485,LSTM_AI
169,23.73643,23.736277,3926.4746,LSTM_AI
170,23.700962,23.736277,4086.7031,LSTM_AI
171,23.253988,23.736277,5188.191,LSTM_AI
172,23.249893,23.736277,6126.2817,LSTM_AI
173,23.249765,23.736277,6329.5815,LSTM_AI
174,23.249746,23.736277,6500.305,LSTM_AI
